,real,predict,a,b,c,d
601,9.963048433421436,9.98110370589289,0,21,5,4
602,1.8259873821555632,1.8165197633418888,0,21,5,9
603,4.649893503163531,4.819509798215833,0,21,5,5
604,9.148908446162267,9.95067708408519,0,21,5,3
605,1.448485902334367,3.882698549934559,0,21,5,10
606,5.867404375334742,4.856320652958066,0,21,5,6
607,11.497714797545674,10.14923434086066,0,21,5,7
608,4.705908871668052,4.860026545265416,0,21,5,2
609,8.484321314848092,9.01798369176284,0,21,5,8
610,20.529073786082844,20.30928308463508,0,21,6,1
611,22.396796067430625,21.03183093073163,0,21,6,4
612,2.8274113093154445,2.650541660314256,0,21,6,9
613,29.098639392339614,28.247238903363325,0,21,6,5
614,19.35614690288816,20.350189553441965,0,21,6,3
615,4.512937465038544,12.367516346333876,0,21,6,10
616,31.151301800033572,28.233031494302836,0,21,6,6
617,24.144635596688197,21.043415193005195,0,21,6,7
618,29.45030301767753,28.855803199082047,0,21,6,2
619,20.692457339517304,19.37834421093266,0,21,6,8
620,981.796066119755,824.0372217175677,0,21,1,1
621,632.9330558213401,803.3729680705092,0,21,1,4
622,39.50810086187575,40.75898470471029,0,21,1,9
623,1144.6145226707226,1361.784690398038,0,21,1,5
624,1108.2200899652896,819.192673729211,0,21,1,3
625,175.68956399012922,431.6806614365139,0,21,1,10
626,1263.801510961034,1365.9590895406566,0,21,1,6
627,824.1168600047007,687.9752983143185,0,21,1,7
628,1637.2234872804765,1336.3787699259763,0,21,1,2
629,670.4134299178612,618.7048283261854,0,21,1,8
630,173.53246581581664,148.6861661417792,0,21,3,1
631,151.87006679622164,145.805825929983,0,21,3,4
632,10.739736090852324,9.643084978441063,0,21,3,9
633,641.920117211506,648.0804666401532,0,21,3,5
634,152.75105174158153,152.85727709334694,0,21,3,3
635,33.14381904777462,95.06558920924773,0,21,3,10
636,673.9262517163788,689.8965211708812,0,21,3,6
637,141.74141829071863,135.56406626343923,0,21,3,7
638,575.3339527865236,636.1935180008446,0,21,3,2
639,110.85636129670712,123.05905219125543,0,21,3,8
640,45.93761630741287,39.389217909066346,0,21,7,1
641,35.41230887983581,39.262710432770035,0,21,7,4
642,2.231674891143063,2.2271250376360836,0,21,7,9
643,39.10269596581568,40.541649889321434,0,21,7,5
644,35.12289413207637,39.26678777687719,0,21,7,3
645,5.329360115114684,14.65323251810851,0,21,7,10
646,44.96198738577723,42.517857792360495,0,21,7,6
647,32.28880130180189,35.527089967123864,0,21,7,7
648,45.67493311990954,41.55284468755115,0,21,7,2
649,26.947581324736444,34.06919798895227,0,21,7,8
650,1.153917754985682,1.1462100110747753,0,21,8,1
651,1.4509859347894265,1.1184176765096596,0,21,8,4
652,0.7947714936710237,0.835738818788301,0,21,8,9
653,2.804217399471934,2.604856819362302,0,21,8,5
654,0.8300969542256709,1.105241157378145,0,21,8,3
655,0.8830096400909095,2.198984822405412,0,21,8,10
656,2.0761760543533594,2.6556415345781814,0,21,8,6
657,1.1796205800478,1.1784697228922447,0,21,8,7
658,2.607132438861117,2.7282373465836005,0,21,8,2
659,1.2031843117703782,1.2093522166162094,0,21,8,8
660,0.0,0.0,0,21,9,1
661,0.0,0.0,0,21,9,4
662,0.0,0.0,0,21,9,9
663,0.0,0.0,0,21,9,5
664,0.0,0.0,0,21,9,3
665,0.0,0.0,0,21,9,10
666,0.0,0.0,0,21,9,6
667,0.0,0.0,0,21,9,7
668,0.0,0.0,0,21,9,2
669,0.0,0.0,0,21,9,8
670,190.33731967874368,158.71891070113458,0,21,4,1
671,166.21361854527083,162.55041164696254,0,21,4,4
672,1.8145488932764962,5.953247488774772,0,21,4,9
673,346.7165082935342,322.64366240840684,0,21,4,5
674,196.2324295234029,159.5684177879147,0,21,4,3
675,52.307533184719546,117.21027488882146,0,21,4,10
676,329.7847982513173,313.2345438631111,0,21,4,6
677,119.47489199496087,129.37851867087468,0,21,4,7
678,330.1761310662055,314.2637429873813,0,21,4,2
679,125.25494121974316,116.61224597898874,0,21,4,8
680,9.047018666432752,8.734170073439946,0,21,2,1
681,8.97663599708292,8.811171363891871,0,21,2,4
682,2.3785416762601908,2.192925897765044,0,21,2,9
683,7.9869288166432,8.686938556862033,0,21,2,5
684,10.020845316538917,8.817632691929804,0,21,2,3
685,1.9657514781373422,6.49351332285042,0,21,2,10
686,8.493647501944224,8.555730064221418,0,21,2,6
687,8.141264300188794,8.51250042615677,0,21,2,7
688,9.045630781445297,8.63846866145029,0,21,2,2
689,8.281934065043686,8.305027844922808,0,21,2,8
690,0.0,0.0,0,21,10,1
691,0.0,0.0,0,21,10,4
692,0.0,0.0,0,21,10,9
693,0.0,0.0,0,21,10,5
694,0.0,0.0,0,21,10,3
695,0.0,0.0,0,21,10,10
696,0.0,0.0,0,21,10,6
697,0.0,0.0,0,21,10,7
698,0.0,0.0,0,21,10,2
699,0.0,0.0,0,21,10,8
700,447.8943007166524,464.55294794297515,0,8,5,1
701,490.57823434046145,448.9943139345475,0,8,5,4
702,6.421199909536175,6.7107867383525726,0,8,5,9
703,1283.7843132855126,1227.5965930445743,0,8,5,5
704,545.0027150163174,467.39899877312587,0,8,5,3
705,74.32995785742243,176.73287798769692,0,8,5,10
706,1311.627770285746,1218.8752670135289,0,8,5,6
707,380.28397306751845,475.9451294558537,0,8,5,7
708,1270.2370412917917,1255.497102760343,0,8,5,2
709,340.56403402030554,358.5705132721847,0,8,5,8
710,428.9475298522255,379.7222389716913,0,8,6,1
711,364.3191431120313,369.9093689494461,0,8,6,4
712,4.021709817326966,3.9960059400043013,0,8,6,9
713,134.55837205546746,142.26663177725965,0,8,6,5
714,341.3922130389957,361.5508299076555,0,8,6,3
715,40.47665428509361,104.82732254818187,0,8,6,10
716,155.9060831761662,147.47379677842338,0,8,6,6
717,385.74321075486404,360.76264748445675,0,8,6,7
718,133.39401722497502,148.68100103378748,0,8,6,2
719,336.56294436495523,358.4358369051632,0,8,6,8
720,37470.58336527055,37068.96273164697,0,8,1,1
721,31795.571029846702,37054.47916426335,0,8,1,4
722,814.0590399810826,874.5875501047508,0,8,1,9
723,18752.89273975363,18613.727347679865,0,8,1,5
724,37439.796187976164,37311.61613617733,0,8,1,3
725,1978.296920443698,4929.811853853245,0,8,1,10
726,18539.022062561522,18758.290979980775,0,8,1,6
727,41194.74566856906,37305.32720205012,0,8,1,7
728,18225.650310139168,18224.435279391335,0,8,1,2
729,16861.470586139447,27553.23548162985,0,8,1,8
730,2160.236478643281,2301.362888778317,0,8,3,1
731,1842.95068902912,2119.6689211297785,0,8,3,4
732,444.24748585960833,449.14010134440804,0,8,3,9
733,7344.102098972101,6952.042204600159,0,8,3,5
734,1846.9710320706672,2153.7976630848807,0,8,3,3
735,833.7330419742348,2039.7241533406673,0,8,3,10
736,8196.18663849644,7101.049846606856,0,8,3,6
737,2048.3489077994686,2042.921280422357,0,8,3,7
738,7856.736119654141,6831.715534278334,0,8,3,2
739,1879.932581514247,1767.200845650596,0,8,3,8
740,420.94579825191767,380.0395839862231,0,8,7,1
741,359.4481835706972,371.3026341098041,0,8,7,4
742,15.742417924624945,12.10153381747717,0,8,7,9
743,412.78202213728343,394.88945388785555,0,8,7,5
744,365.6237187665812,376.92650498619366,0,8,7,3
745,45.27213376520677,112.70054170018972,0,8,7,10
746,377.7592651019096,377.30252504780753,0,8,7,6
747,365.4665832007584,339.91898432051823,0,8,7,7
748,379.94948261517186,398.6399130504627,0,8,7,2
749,325.8663172049263,294.48992462317966,0,8,7,8
750,2690.5242932174074,2703.694660734617,0,8,8,1
751,2955.557318683998,2514.085191036868,0,8,8,4
752,56.16026887147687,46.25223829830866,0,8,8,9
753,2102.5445829516843,1784.8400324576592,0,8,8,5
754,2752.317767931089,2594.0494503591344,0,8,8,3
755,202.29783643056976,504.1339800786784,0,8,8,10
756,1749.9284492473046,1750.096455535018,0,8,8,6
757,1825.251505606274,2298.6343149350596,0,8,8,7
758,1991.9407110403172,1766.6991422691879,0,8,8,2
759,1352.2352470558326,1243.7826707834972,0,8,8,8
760,0.0,0.0,0,8,9,1
761,0.0,0.0,0,8,9,4
762,0.0,0.0,0,8,9,9
763,0.0,0.0,0,8,9,5
764,0.0,0.0,0,8,9,3
765,0.0,0.0,0,8,9,10
766,0.0,0.0,0,8,9,6
767,0.0,0.0,0,8,9,7
768,0.0,0.0,0,8,9,2
769,0.0,0.0,0,8,9,8
770,3147.6158435729562,3438.951563008708,0,8,4,1
771,3568.5148151064254,3378.919263504787,0,8,4,4
772,85.51375763092676,105.06962408304119,0,8,4,9
773,3281.133658558493,3610.2833650054445,0,8,4,5
774,2919.912239230052,3314.668321456469,0,8,4,3
775,390.26771439284306,1131.6286785115133,0,8,4,10
776,4261.941720598322,3545.5021924799184,0,8,4,6
777,2987.5133883566073,3062.8167136413767,0,8,4,7
778,3601.810783773994,3540.374217847967,0,8,4,2
779,1835.6441314612207,2644.29826058426,0,8,4,8
780,7838.11542473839,7986.506191740983,0,8,2,1
781,8286.309597453397,8122.120088674928,0,8,2,4
782,367.4744560843335,340.3378934726326,0,8,2,9
783,3266.714667167914,3166.4810463860194,0,8,2,5
784,8136.691439059504,7957.120956708501,0,8,2,3
785,669.315174428911,1607.5773998595384,0,8,2,10
786,3584.4748815881317,3256.1168921910416,0,8,2,6
787,8153.093022785203,7861.541145872898,0,8,2,7
788,4039.395444394024,3303.2925308462814,0,8,2,2
789,6353.463227935035,5692.760954784528,0,8,2,8
790,0.0,0.0,0,8,10,1
791,0.0,0.0,0,8,10,4
792,0.0,0.0,0,8,10,9
793,0.0,0.0,0,8,10,5
794,0.0,0.0,0,8,10,3
795,0.0,0.0,0,8,10,10
796,0.0,0.0,0,8,10,6
797,0.0,0.0,0,8,10,7
798,0.0,0.0,0,8,10,2
799,0.0,0.0,0,8,10,8
800,0.0,0.0,0,12,5,1
801,0.0,0.0,0,12,5,4
802,0.4710226308532278,0.4862777370296352,0,12,5,9
803,0.0,0.0,0,12,5,5
804,0.0,0.0,0,12,5,3
805,0.0,0.0,0,12,5,10
806,0.0,0.0,0,12,5,6
807,0.0,0.0,0,12,5,7
808,0.0,0.0,0,12,5,2
809,0.0,0.0,0,12,5,8
810,8.904944954162584,9.049481553136246,0,12,6,1
811,9.630342645214597,9.271513360537828,0,12,6,4
812,2.0541914461342787,2.3206656790902374,0,12,6,9
813,14.38408703617299,13.630165116585765,0,12,6,5
814,8.497884455289311,9.04806690995897,0,12,6,3
815,5.040768485599215,13.412010273608978,0,12,6,10
816,13.127959941013707,13.523397141370891,0,12,6,6
817,9.822099964127476,9.018216613414303,0,12,6,7
818,11.713579254213982,13.595854209281866,0,12,6,2
819,9.510451956693247,8.748848010342478,0,12,6,8
820,2386.755041273557,2215.127336834254,0,12,1,1
821,1826.6196013488186,2123.0546124262883,0,12,1,4
822,90.15337338359016,75.92089436356756,0,12,1,9
823,2349.8840530768093,2040.685791330035,0,12,1,5
824,2443.6083945032683,2096.661315643062,0,12,1,3
825,183.83177243588682,661.6800564996594,0,12,1,10
826,1743.09085358928,1955.5313022093803,0,12,1,6
827,1870.3310560063678,2056.5934072002856,0,12,1,7
828,2190.210380551888,2026.7543619286155,0,12,1,2
829,1772.5348180159485,1684.5985396510757,0,12,1,8
830,161.48901167428727,221.69279092279686,0,12,3,1
831,246.46821219608557,221.05242645685513,0,12,3,4
832,9.904267268529228,9.904949558842391,0,12,3,9
833,734.6577827179735,1151.4923459586178,0,12,3,5
834,230.78066913246684,218.4511485857449,0,12,3,3
835,115.96695783196381,293.0932374223088,0,12,3,10
836,1056.73246106098,1097.3696300661159,0,12,3,6
837,202.47916986291617,186.69249658203728,0,12,3,7
838,1724.1653256721693,1158.591982775562,0,12,3,2
839,154.03084900086793,162.05705030252358,0,12,3,8
840,109.2986446469946,107.5537044380359,0,12,7,1
841,129.16357961604731,105.30874971207668,0,12,7,4
842,5.604772638212461,4.973606353810979,0,12,7,9
843,96.53151918588048,104.79531609047598,0,12,7,5
844,97.23516028994138,101.27277803271129,0,12,7,3
845,9.22522366466809,21.600367872167137,0,12,7,10
846,105.2338411432525,104.65332139288948,0,12,7,6
847,117.33827499013253,101.1035986990504,0,12,7,7
848,126.87212684627009,108.84280775141896,0,12,7,2
849,88.25649150193827,88.76514385413253,0,12,7,8
850,19.033363767437745,25.46731418597619,0,12,8,1
851,21.067717073566616,24.295358772921656,0,12,8,4
852,2.497573160064963,2.3109379780688295,0,12,8,9
853,36.86644014197284,32.046109196173944,0,12,8,5
854,25.89954940224063,26.00017554484113,0,12,8,3
855,4.605109631702554,10.768355336382822,0,12,8,10
856,33.56026531399196,32.29773251390069,0,12,8,6
857,23.980632974734796,24.1382329736093,0,12,8,7
858,25.53933986717415,32.82787210035265,0,12,8,2
859,24.809873567272987,20.729529784046846,0,12,8,8
860,0.0,0.0,0,12,9,1
861,0.0,0.0,0,12,9,4
862,0.0,0.0,0,12,9,9
863,0.0,0.0,0,12,9,5
864,0.0,0.0,0,12,9,3
865,0.0,0.0,0,12,9,10
866,0.0,0.0,0,12,9,6
867,0.0,0.0,0,12,9,7
868,0.0,0.0,0,12,9,2
869,0.0,0.0,0,12,9,8
870,900.7147880563018,923.5074046523814,0,12,4,1
871,777.1829603574441,897.187915982892,0,12,4,4
872,32.64108857139477,23.73828970329551,0,12,4,9
873,857.2746878465091,914.7380105546576,0,12,4,5
874,855.2432324152313,945.5641395418749,0,12,4,3
875,119.51171308930621,285.0597461530086,0,12,4,10
876,936.2782610763188,893.9070168321309,0,12,4,6
877,760.4235555372254,833.0711169223491,0,12,4,7
878,991.9982355893271,917.7453237023557,0,12,4,2
879,733.4766354264984,750.4411210191954,0,12,4,8
880,182.04363135378333,207.32783341816614,0,12,2,1
881,200.88122087943745,203.33881088135982,0,12,2,4
882,96.73928008363366,106.72760438268446,0,12,2,9
883,119.79758946798177,128.01553232468783,0,12,2,5
884,248.70719930330253,204.3927797072319,0,12,2,3
885,15.679197614646247,36.89071800587975,0,12,2,10
886,113.80251796079237,132.51606617660357,0,12,2,6
887,203.26224521272633,192.04537340531041,0,12,2,7
888,149.04226943223327,128.11174906655722,0,12,2,2
889,133.73818792430401,133.76153646250256,0,12,2,8
890,0.0,0.0,0,12,10,1
891,0.0,0.0,0,12,10,4
892,0.0,0.0,0,12,10,9
893,0.0,0.0,0,12,10,5
894,0.0,0.0,0,12,10,3
895,0.0,0.0,0,12,10,10
896,0.0,0.0,0,12,10,6
897,0.0,0.0,0,12,10,7
898,0.0,0.0,0,12,10,2
899,0.0,0.0,0,12,10,8
900,1.582422922016403,1.5199582778872336,0,22,5,1
901,1.4754764383616186,1.482178502883925,0,22,5,4
902,0.4490847084699513,0.3737267492230025,0,22,5,9
903,2.7707202870101617,2.0142415368990845,0,22,5,5
904,1.167423157858921,1.445681386644441,0,22,5,3
905,0.2151553010566437,0.48996856928564836,0,22,5,10
906,1.9999181015974368,2.052661427184288,0,22,5,6
907,1.9029552410373822,1.5733837956929553,0,22,5,7
908,2.2484525889413076,2.079470528849083,0,22,5,2
909,1.1543879056120976,1.1041151999866043,0,22,5,8
910,13.72491670582691,13.22097515545,0,22,6,1
911,14.976522612854769,13.768552836711718,0,22,6,4
912,1.8494342984096672,1.9934287251642313,0,22,6,9
913,43.359036193518826,50.110926279417235,0,22,6,5
914,11.744987652829556,12.912014463675977,0,22,6,3
915,16.414941513409516,52.6636955828592,0,22,6,10
916,59.70272689087916,52.13369735739343,0,22,6,6
917,11.534006368645667,10.558996502809558,0,22,6,7
918,54.36233132649273,50.47501127179885,0,22,6,2
919,11.120080916379932,10.656203508821593,0,22,6,8
920,1682.5038204433456,1537.9836003099406,0,22,1,1
921,1402.882614595609,1591.6032754348546,0,22,1,4
922,129.24837833873886,109.05223308152094,0,22,1,9
923,5329.319350659271,5033.525093133117,0,22,1,5
924,1415.4892960263373,1566.6685019820698,0,22,1,3
925,350.51554322057336,900.7024668729698,0,22,1,10
926,5198.035851345288,4908.456170512214,0,22,1,6
927,1540.0079772196023,1422.2489893410982,0,22,1,7
928,4697.7042309382305,4991.7437608990385,0,22,1,2
929,1117.364464400506,1142.9351417736643,0,22,1,8
930,146.32955609138781,151.9216679477378,0,22,3,1
931,165.4977620899835,153.27587244744436,0,22,3,4
932,7.978627613603345,6.580153064944441,0,22,3,9
933,847.2280577415545,798.9091166639431,0,22,3,5
934,146.6145114144983,163.69858707911567,0,22,3,3
935,55.7405499746872,192.2580352004072,0,22,3,10
936,805.056923622774,821.037869710327,0,22,3,6
937,127.42488568096299,131.39762861632337,0,22,3,7
938,837.5990525879873,800.2503720349725,0,22,3,2
939,139.94312349385783,113.63930701670674,0,22,3,8
940,27.87285652434852,18.830017442643893,0,22,7,1
941,15.810057712583049,19.88855384544232,0,22,7,4
942,2.9217193624345406,2.491205375006194,0,22,7,9
943,36.55152291971328,29.63869374408258,0,22,7,5
944,17.907966266596258,19.735974899470072,0,22,7,3
945,5.16707103659821,13.986605574592796,0,22,7,10
946,28.32676113081491,29.725251939533635,0,22,7,6
947,14.630641859248197,14.86658939117023,0,22,7,7
948,33.77085174285682,29.93812076950247,0,22,7,2
949,15.274410960195667,13.893291368306631,0,22,7,8
950,28.713055414533653,29.217207264583912,0,22,8,1
951,37.736661974441425,28.743417596159013,0,22,8,4
952,3.6304285703372736,2.531177374026834,0,22,8,9
953,50.18928812184025,46.84095557461164,0,22,8,5
954,27.755916161835408,28.85004567042838,0,22,8,3
955,6.607781915241187,18.413565636806304,0,22,8,10
956,41.543600422337185,45.6159530459484,0,22,8,6
957,25.08653355881711,24.83289632175827,0,22,8,7
958,53.48455577646942,46.06685015000024,0,22,8,2
959,23.310733840672505,22.637609110127517,0,22,8,8
960,0.0,0.0,0,22,9,1
961,0.0,0.0,0,22,9,4
962,0.0,0.0,0,22,9,9
963,0.0,0.0,0,22,9,5
964,0.0,0.0,0,22,9,3
965,0.0,0.0,0,22,9,10
966,0.0,0.0,0,22,9,6
967,0.0,0.0,0,22,9,7
968,0.0,0.0,0,22,9,2
969,0.0,0.0,0,22,9,8
970,471.8710873781163,436.78692763533877,0,22,4,1
971,356.7540890966005,428.17737744718625,0,22,4,4
972,17.378254943730383,15.663269850985328,0,22,4,9
973,722.7987465979719,644.9844292312447,0,22,4,5
974,424.4907035487572,419.2144259074585,0,22,4,3
975,104.571501973739,224.05761181914934,0,22,4,10
976,526.5372025683336,656.9781731752412,0,22,4,6
977,278.13632215387577,353.5070735198225,0,22,4,7
978,718.0099171755784,688.8165438290362,0,22,4,2
979,348.76206058588775,298.38062569762167,0,22,4,8
980,19.98438612784106,20.906360257076486,0,22,2,1
981,19.308232921542277,20.538443010113497,0,22,2,4
982,2.028713730224879,2.0570652809589296,0,22,2,9
983,34.65139612875092,36.975784815057565,0,22,2,5
984,20.348368145292266,20.89260834083778,0,22,2,3
985,5.258093032469617,12.587483392539715,0,22,2,10
986,39.18643950166918,37.053749696026685,0,22,2,6
987,16.41993833141402,17.504509135475104,0,22,2,7
988,38.50294990396277,37.86465102279006,0,22,2,2
989,15.35768392987679,16.837228892260597,0,22,2,8
990,0.0,0.0,0,22,10,1
991,0.0,0.0,0,22,10,4
992,0.0,0.0,0,22,10,9
993,0.0,0.0,0,22,10,5
994,0.0,0.0,0,22,10,3
995,0.0,0.0,0,22,10,10
996,0.0,0.0,0,22,10,6
997,0.0,0.0,0,22,10,7
998,0.0,0.0,0,22,10,2
999,0.0,0.0,0,22,10,8
1000,6.8758203716122654,6.285487165612759,0,23,5,1
1001,5.806658340741083,6.459960204631085,0,23,5,4
1002,2.936668521483477,2.5956249757419783,0,23,5,9
1003,5.498114295955565,5.77385684301521,0,23,5,5
1004,6.407550914650965,6.2442182854644885,0,23,5,3
1005,1.2889446917172616,3.324557867934945,0,23,5,10
1006,5.260357407237384,5.675604053581165,0,23,5,6
1007,6.355368172817871,6.15760704582908,0,23,5,7
1008,5.731473816481738,5.678117685401352,0,23,5,2
1009,5.507615132581031,5.906716040301505,0,23,5,8
1010,13.608114230886997,13.12602004583987,0,23,6,1
1011,14.881740422948884,13.748713302290543,0,23,6,4
1012,1.825770836760455,2.137199141948404,0,23,6,9
1013,9.32944107531447,7.751987807016141,0,23,6,5
1014,9.878519795907966,13.545086680841985,0,23,6,3
1015,2.887768792809097,7.007169313604076,0,23,6,10
1016,6.301682555354317,7.566494936990006,0,23,6,6
1017,12.139600021042273,13.290955360633445,0,23,6,7
1018,7.644148578747121,7.716021370492276,0,23,6,2
1019,14.122172247776483,12.541051401771584,0,23,6,8
1020,723.1440381870545,803.8953318472801,0,23,1,1
1021,1073.2369416390436,782.4488947448302,0,23,1,4
1022,29.464892653455262,34.34682468458209,0,23,1,9
1023,592.6419820596328,627.2006961280865,0,23,1,5
1024,826.3583304641861,794.127952692957,0,23,1,3
1025,77.3478748722968,194.04921959472685,0,23,1,10
1026,655.1717676989817,663.4300165947268,0,23,1,6
1027,720.4311243096997,700.9468991083893,0,23,1,7
1028,790.8742759490056,653.0974993391739,0,23,1,2
1029,559.4869935017748,583.3150525585378,0,23,1,8
1030,98.35163197068428,98.13195188790105,0,23,3,1
1031,116.02393565847532,97.36959374392335,0,23,3,4
1032,4.450729331061863,4.254139528229765,0,23,3,9
1033,485.8313130418672,429.1246533037898,0,23,3,5
1034,104.70890914321357,104.56925381369811,0,23,3,3
1035,42.11523095226603,105.09767166017745,0,23,3,10
1036,462.91255750700947,424.7529627696316,0,23,3,6
1037,97.53361117100692,87.60859828542358,0,23,3,7
1038,352.9369609615444,424.15899157697,0,23,3,2
1039,68.23884565768938,68.8732754025463,0,23,3,8
1040,23.37752767253703,18.705772529353382,0,23,7,1
1041,16.785429519314658,18.663748641910704,0,23,7,4
1042,2.8944516915905125,3.3728838667654637,0,23,7,9
1043,22.76264684369678,24.2967565073284,0,23,7,5
1044,19.13866897562129,19.045855770762262,0,23,7,3
1045,6.152798248516497,13.447817868378959,0,23,7,10
1046,26.647446004986847,24.033559794658906,0,23,7,6
1047,17.554511876362472,16.440070428869987,0,23,7,7
1048,20.806646126741196,23.15239313831698,0,23,7,2
1049,14.912495909034876,15.85228500819689,0,23,7,8
1050,31.534676959659734,25.15847352289246,0,23,8,1
1051,30.56396413509261,25.253374280892892,0,23,8,4
1052,2.696535489437378,2.2534448714136106,0,23,8,9
1053,21.308819459425372,19.863869162610502,0,23,8,5
1054,25.691184867501242,26.13737629154321,0,23,8,3
1055,3.717653472701893,8.360085616621555,0,23,8,10
1056,20.760773806686018,19.030634709446723,0,23,8,6
1057,16.68024326051633,19.594207476880303,0,23,8,7
1058,17.3786137217768,19.149046273194685,0,23,8,2
1059,13.108296410109062,15.239758694230073,0,23,8,8
1060,0.0,0.0,0,23,9,1
1061,0.0,0.0,0,23,9,4
1062,0.0,0.0,0,23,9,9
1063,0.0,0.0,0,23,9,5
1064,0.0,0.0,0,23,9,3
1065,0.0,0.0,0,23,9,10
1066,0.0,0.0,0,23,9,6
1067,0.0,0.0,0,23,9,7
1068,0.0,0.0,0,23,9,2
